WP, 27, 2015111512,   , BEST,   0,  47N, 1693E,  15, 1005, DB,   0,    ,    0,    0,    0,    0, 1007,  160,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 27, 2015111518,   , BEST,   0,  48N, 1687E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1007,  160,  50,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 27, 2015111600,   , BEST,   0,  48N, 1679E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1007,  160,  50,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 27, 2015111606,   , BEST,   0,  47N, 1664E,  20, 1004, DB,   0,    ,    0,    0,    0,    0, 1007,  180,  50,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 27, 2015111612,   , BEST,   0,  47N, 1652E,  20, 1003, DB,   0,    ,    0,    0,    0,    0, 1007,  180,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 27, 2015111618,   , BEST,   0,  47N, 1640E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1007,  180,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 27, 2015111700,   , BEST,   0,  42N, 1627E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1007,  180,  50,   0,   0,   W,   0,    ,   0,   0, TWENTYSEVE, S,  0,    ,    0,    0,    0,    0, TRANSITIONED, wpF52015 to wp272015, 
WP, 27, 2015111706,   , BEST,   0,  42N, 1613E,  35,  996, TS,   0,    ,    0,    0,    0,    0, 1007,  180,  50,   0,   0,   W,   0,    ,   0,   0, TWENTYSEVE, M, 
WP, 27, 2015111712,   , BEST,   0,  47N, 1598E,  40,  993, TS,  34, NEQ,   55,   65,   65,   55, 1009,  170,  45,   0,   0,   W,   0,    ,   0,   0, TWENTYSEVE, M, 
WP, 27, 2015111718,   , BEST,   0,  52N, 1583E,  45,  989, TS,  34, NEQ,   55,   65,   65,   55, 1009,  170,  45,   0,   0,   W,   0,    ,   0,   0,      IN-FA, M, 
WP, 27, 2015111800,   , BEST,   0,  56N, 1568E,  55,  982, TS,  34, NEQ,   75,   65,   50,   75, 1009,  112,  45,   0,   0,   W,   0,    ,   0,   0,      IN-FA, M, 
WP, 27, 2015111800,   , BEST,   0,  56N, 1568E,  55,  982, TS,  50, NEQ,   35,   35,   35,   35, 1009,  112,  45,   0,   0,   W,   0,    ,   0,   0,      IN-FA, M, 
WP, 27, 2015111806,   , BEST,   0,  58N, 1558E,  65,  974, TY,  34, NEQ,   70,   80,   85,   70, 1005,  150,  25,   0,   0,   W,   0,    ,   0,   0,      IN-FA, D, 
WP, 27, 2015111806,   , BEST,   0,  58N, 1558E,  65,  974, TY,  50, NEQ,   45,   60,   65,   45, 1005,  150,  25,   0,   0,   W,   0,    ,   0,   0,      IN-FA, D, 
WP, 27, 2015111812,   , BEST,   0,  62N, 1547E,  65,  974, TY,  34, NEQ,   75,   90,  105,   80, 1008,  150,  30,   0,   0,   W,   0,    ,   0,   0,      IN-FA, D, 
WP, 27, 2015111812,   , BEST,   0,  62N, 1547E,  65,  974, TY,  50, NEQ,   45,   65,   65,   45, 1008,  150,  30,   0,   0,   W,   0,    ,   0,   0,      IN-FA, D, 
