WP, 33, 2013120206,   , BEST,   0, 133N, 1400E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 33, 2013120212,   , BEST,   0, 136N, 1395E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 33, 2013120218,   , BEST,   0, 142N, 1390E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 33, 2013120300,   , BEST,   0, 147N, 1387E,  20, 1006, DB,   0,    ,    0,    0,    0,    0, 1008,  150,  40,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 33, 2013120306,   , BEST,   0, 151N, 1386E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1008,  150,  40,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 33, 2013120312,   , BEST,   0, 155N, 1386E,  30, 1000, DB,   0,    ,    0,    0,    0,    0, 1006,  150,  40,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 33, 2013120318,   , BEST,   0, 158N, 1389E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1007,  150,  40,   0,   0,   W,   0,    ,   0,   0, THIRTY-THR, S, 
WP, 33, 2013120400,   , BEST,   0, 155N, 1391E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1007,  150,  40,   0,   0,   W,   0,    ,   0,   0, THIRTYTHRE, S, 
WP, 33, 2013120406,   , BEST,   0, 153N, 1391E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1007,  150,  40,   0,   0, 
WP, 33, 2013120412,   , BEST,   0, 153N, 1388E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1007,  150,  40,   0,   0, 
WP, 33, 2013120418,   , BEST,   0, 153N, 1385E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1007,  150,  40,   0,   0, 
WP, 33, 2013120500,   , BEST,   0, 153N, 1381E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1007,  150,  40,   0,   0, 
