WP, 19, 2017090218,   , BEST,   0, 151N, 1361E,  15, 1010, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 19, 2017090300,   , BEST,   0, 152N, 1353E,  15, 1010, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 19, 2017090306,   , BEST,   0, 154N, 1345E,  15, 1010, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 19, 2017090312,   , BEST,   0, 157N, 1329E,  15, 1010, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 19, 2017090318,   , BEST,   0, 163N, 1317E,  15, 1010, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 19, 2017090400,   , BEST,   0, 165N, 1288E,  20, 1008, DB,   0,    ,    0,    0,    0,    0, 1008,  150,   0,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 19, 2017090406,   , BEST,   0, 162N, 1275E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  150,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 19, 2017090412,   , BEST,   0, 165N, 1259E,  20, 1008, DB,   0,    ,    0,    0,    0,    0, 1008,  160,   0,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 19, 2017090418,   , BEST,   0, 167N, 1252E,  30, 1005, TD,   0,    ,    0,    0,    0,    0, 1009,  165,  30,   0,   0,   W,   0,    ,   0,   0,   NINETEEN, S,  0,    ,    0,    0,    0,    0, TRANSITIONED, wpE22017 to wp192017, 
WP, 19, 2017090500,   , BEST,   0, 175N, 1249E,  25, 1006, TD,   0,    ,    0,    0,    0,    0, 1009,  175,  80,   0,   0,   W,   0,    ,   0,   0,   NINETEEN, S, 
WP, 19, 2017090506,   , BEST,   0, 190N, 1242E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1009,  190,  80,   0,   0,    ,   0,    ,   0,   0,   NINETEEN,  , 
WP, 19, 2017090512,   , BEST,   0, 197N, 1225E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1008,  190,  80,   0,   0,    ,   0,    ,   0,   0,   NINETEEN,  , 
WP, 19, 2017090518,   , BEST,   0, 199N, 1214E,  30, 1003, TD,   0,    ,    0,    0,    0,    0, 1008,  110,  30,   0,   0,   W,   0,    ,   0,   0,   NINETEEN, S, 
WP, 19, 2017090600,   , BEST,   0, 202N, 1203E,  30, 1003, TD,   0,    ,    0,    0,    0,    0, 1008,  130,  30,   0,   0,   W,   0,    ,   0,   0,   NINETEEN, S, 
WP, 19, 2017090606,   , BEST,   0, 207N, 1200E,  25, 1006, TD,   0,    ,    0,    0,    0,    0, 1008,  140,  30,   0,   0,   W,   0,    ,   0,   0,     GUCHOL, S, 
WP, 19, 2017090612,   , BEST,   0, 215N, 1197E,  25, 1006, TD,   0,    ,    0,    0,    0,    0, 1008,  140,  30,   0,   0,   W,   0,    ,   0,   0,     GUCHOL, S, 
WP, 19, 2017090618,   , BEST,   0, 222N, 1192E,  25, 1006, TD,   0,    ,    0,    0,    0,    0, 1009,  150,  30,   0,   0,   W,   0,    ,   0,   0,     GUCHOL, S, 
WP, 19, 2017090700,   , BEST,   0, 229N, 1189E,  25, 1006, TD,   0,    ,    0,    0,    0,    0, 1008,  140,  30,   0,   0,   W,   0,    ,   0,   0,     GUCHOL, S, 
WP, 19, 2017090706,   , BEST,   0, 237N, 1191E,  25, 1005, TD,   0,    ,    0,    0,    0,    0, 1008,  140,  30,   0,   0,   W,   0,    ,   0,   0,     GUCHOL, S, 
WP, 19, 2017090712,   , BEST,   0, 248N, 1195E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  140,  30,   0,   0,   W,   0,    ,   0,   0,     GUCHOL, S, 
WP, 19, 2017090718,   , BEST,   0, 254N, 1198E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  150,  25,   0,   0,   W,   0,    ,   0,   0,     GUCHOL, S, 
WP, 19, 2017090800,   , BEST,   0, 264N, 1201E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  150,  25,   0,   0,    ,   0,    ,   0,   0,     GUCHOL,  , 
WP, 19, 2017090806,   , BEST,   0, 274N, 1209E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  150,  25,   0,   0,    ,   0,    ,   0,   0,     GUCHOL,  , 
