WP, 97, 2013103018,   , BEST,   0,  54N, 1484E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 97, 2013103100,   , BEST,   0,  54N, 1482E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 97, 2013103106,   , BEST,   0,  54N, 1480E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 97, 2013103112,   , BEST,   0,  54N, 1478E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
