WP, 18, 2016091006,   , BEST,   0, 111N, 1531E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1009,  180,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 18, 2016091012,   , BEST,   0, 108N, 1517E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1009,  180,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 18, 2016091018,   , BEST,   0, 108N, 1502E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1009,  160,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 18, 2016091100,   , BEST,   0, 112N, 1487E,  20, 1006, DB,   0,    ,    0,    0,    0,    0, 1008,  160,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 18, 2016091106,   , BEST,   0, 119N, 1474E,  20, 1008, DB,   0,    ,    0,    0,    0,    0, 1008,  160,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 18, 2016091112,   , BEST,   0, 123N, 1461E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1008,  160,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 18, 2016091118,   , BEST,   0, 128N, 1447E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1006,  160,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, TRANSITIONED, wpH02016 to wp182016, 
WP, 18, 2016091200,   , BEST,   0, 131N, 1432E,  30, 1002, TD,   0,    ,    0,    0,    0,    0, 1006,  160,  50,   0,   0,   W,   0,    ,   0,   0,   EIGHTEEN, S, 
WP, 18, 2016091206,   , BEST,   0, 133N, 1417E,  40, 1003, TS,  34, NEQ,   25,   15,   15,   25, 1008,  175,  25,   0,   0,   W,   0,    ,   0,   0,   EIGHTEEN, M, 
WP, 18, 2016091212,   , BEST,   0, 137N, 1405E,  40,  993, TS,  34, NEQ,   35,   35,   25,   25, 1008,  150,  30,   0,   0,   W,   0,    ,   0,   0,   EIGHTEEN, M, 
WP, 18, 2016091218,   , BEST,   0, 142N, 1390E,  40, 1003, TS,  34, NEQ,   40,   50,   50,   40, 1008,  175,  30,   0,   0,   W,   0,    ,   0,   0,    MALAKAS, M, 
WP, 18, 2016091300,   , BEST,   0, 143N, 1378E,  45, 1000, TS,  34, NEQ,   55,   50,   50,   55, 1008,  175,  30,   0,   0,   W,   0,    ,   0,   0,    MALAKAS, M, 
WP, 18, 2016091306,   , BEST,   0, 145N, 1368E,  45, 1000, TS,  34, NEQ,   55,   50,   50,   55, 1008,  175,  30,   0,   0,   W,   0,    ,   0,   0,    MALAKAS, M, 
WP, 18, 2016091312,   , BEST,   0, 147N, 1355E,  50,  997, TS,  34, NEQ,   80,   75,   45,   55, 1008,  185,  30,   0,   0,   W,   0,    ,   0,   0,    MALAKAS, M, 
WP, 18, 2016091318,   , BEST,   0, 149N, 1345E,  60,  990, TS,  34, NEQ,   95,   80,   60,   75, 1007,  175,  30,   0,   0,   W,   0,    ,   0,   0,    MALAKAS, M, 
WP, 18, 2016091318,   , BEST,   0, 149N, 1345E,  60,  990, TS,  50, NEQ,   45,   45,   25,   30, 1007,  175,  30,   0,   0,   W,   0,    ,   0,   0,    MALAKAS, M, 
WP, 18, 2016091400,   , BEST,   0, 155N, 1330E,  60,  991, TS,  34, NEQ,   95,   80,   60,   75, 1008,  175,  25,   0,   0,   W,   0,    ,   0,   0,    MALAKAS, M, 
WP, 18, 2016091400,   , BEST,   0, 155N, 1330E,  60,  991, TS,  50, NEQ,   45,   45,   25,   30, 1008,  175,  25,   0,   0,   W,   0,    ,   0,   0,    MALAKAS, M, 
WP, 18, 2016091406,   , BEST,   0, 158N, 1321E,  60,  991, TS,  34, NEQ,   95,   80,   60,   75, 1008,  175,  25,   0,   0,   W,   0,    ,   0,   0,    MALAKAS, M, 
WP, 18, 2016091406,   , BEST,   0, 158N, 1321E,  60,  991, TS,  50, NEQ,   45,   45,   25,   30, 1008,  175,  25,   0,   0,   W,   0,    ,   0,   0,    MALAKAS, M, 
WP, 18, 2016091412,   , BEST,   0, 161N, 1311E,  70,  985, TY,  34, NEQ,  105,   90,   70,   85, 1008,  180,  25,   0,   0,   W,   0,    ,   0,   0,    MALAKAS, M, 
WP, 18, 2016091412,   , BEST,   0, 161N, 1311E,  70,  985, TY,  50, NEQ,   55,   55,   35,   40, 1008,  180,  25,   0,   0,   W,   0,    ,   0,   0,    MALAKAS, M, 
WP, 18, 2016091412,   , BEST,   0, 161N, 1311E,  70,  985, TY,  64, NEQ,   25,   25,   20,   25, 1008,  180,  25,   0,   0,   W,   0,    ,   0,   0,    MALAKAS, M, 
WP, 18, 2016091418,   , BEST,   0, 166N, 1299E,  80,  975, TY,  34, NEQ,  125,  115,   70,  100, 1006,  180,  20,   0,   5,   W,   0,    ,   0,   0,    MALAKAS, D, 
WP, 18, 2016091418,   , BEST,   0, 166N, 1299E,  80,  975, TY,  50, NEQ,   65,   60,   30,   50, 1006,  180,  20,   0,   5,   W,   0,    ,   0,   0,    MALAKAS, D, 
WP, 18, 2016091418,   , BEST,   0, 166N, 1299E,  80,  975, TY,  64, NEQ,   35,   30,   15,   25, 1006,  180,  20,   0,   5,   W,   0,    ,   0,   0,    MALAKAS, D, 
WP, 18, 2016091500,   , BEST,   0, 172N, 1285E,  80,  976, TY,  34, NEQ,  115,   90,   80,  110, 1006,  180,  20,   0,   0,   W,   0,    ,   0,   0,    MALAKAS, D, 
WP, 18, 2016091500,   , BEST,   0, 172N, 1285E,  80,  976, TY,  50, NEQ,   60,   45,   35,   55, 1006,  180,  20,   0,   0,   W,   0,    ,   0,   0,    MALAKAS, D, 
WP, 18, 2016091500,   , BEST,   0, 172N, 1285E,  80,  976, TY,  64, NEQ,   30,   20,   20,   30, 1006,  180,  20,   0,   0,   W,   0,    ,   0,   0,    MALAKAS, D, 
WP, 18, 2016091506,   , BEST,   0, 176N, 1278E,  80,  976, TY,  34, NEQ,  115,   90,   80,  110, 1006,  180,  20,   0,   0,   W,   0,    ,   0,   0,    MALAKAS, D, 
WP, 18, 2016091506,   , BEST,   0, 176N, 1278E,  80,  976, TY,  50, NEQ,   60,   45,   35,   55, 1006,  180,  20,   0,   0,   W,   0,    ,   0,   0,    MALAKAS, D, 
WP, 18, 2016091506,   , BEST,   0, 176N, 1278E,  80,  976, TY,  64, NEQ,   30,   20,   20,   30, 1006,  180,  20,   0,   0,   W,   0,    ,   0,   0,    MALAKAS, D, 
WP, 18, 2016091512,   , BEST,   0, 184N, 1268E,  90,  968, TY,  34, NEQ,  115,   90,   80,  110, 1006,  180,   7,   0,   5,   W,   0,    ,   0,   0,    MALAKAS, D, 
WP, 18, 2016091512,   , BEST,   0, 184N, 1268E,  90,  968, TY,  50, NEQ,   60,   45,   35,   55, 1006,  180,   7,   0,   5,   W,   0,    ,   0,   0,    MALAKAS, D, 
WP, 18, 2016091512,   , BEST,   0, 184N, 1268E,  90,  968, TY,  64, NEQ,   30,   20,   20,   30, 1006,  180,   7,   0,   5,   W,   0,    ,   0,   0,    MALAKAS, D, 
