WP, 98, 2018101900,   , BEST,   0,  87N, 1059E,  15, 1010, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 98, 2018101906,   , BEST,   0,  92N, 1049E,  15, 1010, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 98, 2018101912,   , BEST,   0,  97N, 1042E,  15, 1010, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 98, 2018101918,   , BEST,   0, 101N, 1036E,  15, 1009, DB,   0,    ,    0,    0,    0,    0, 1011,  100,  20,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 98, 2018102000,   , BEST,   0, 106N, 1024E,  15, 1009, DB,   0,    ,    0,    0,    0,    0, 1011,  125,  20,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 98, 2018102006,   , BEST,   0, 115N, 1019E,  15, 1008, DB,   0,    ,    0,    0,    0,    0, 1010,  125,  20,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 98, 2018102012,   , BEST,   0, 123N, 1009E,  15, 1008, DB,   0,    ,    0,    0,    0,    0, 1010,  125,  20,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 98, 2018102018,   , BEST,   0, 131N,  996E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1010,  125,  20,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 98, 2018102100,   , BEST,   0, 140N,  981E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1010,  125,  20,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 98, 2018102106,   , BEST,   0, 151N,  968E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1010,  125,  20,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 98, 2018102112,   , BEST,   0, 167N,  956E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1010,  125,  20,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 98, 2018102118,   , BEST,   0, 170N,  953E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1010,  125,  20,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 98, 2018102200,   , BEST,   0, 174N,  954E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1010,  125,  20,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 98, 2018102206,   , BEST,   0, 177N,  957E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1010,  125,  20,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
