AL, 94, 2016090806,   , BEST,   0, 108N,  319W,  20, 1010, WV,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS020,  ,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
AL, 94, 2016090812,   , BEST,   0, 109N,  335W,  20, 1010, WV,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS020,  ,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
AL, 94, 2016090818,   , BEST,   0, 110N,  347W,  20, 1010, WV,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS020,  ,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
AL, 94, 2016090900,   , BEST,   0, 110N,  362W,  20, 1010, WV,   0,    ,    0,    0,    0,    0, 1011,  150,  90,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 020, SPAWNINVEST, al742016 to al942016, 
AL, 94, 2016090906,   , BEST,   0, 120N,  395W,  20, 1010, WV,   0,    ,    0,    0,    0,    0, 1011,  150,  90,   0,   0,    ,   0,    ,   0,   0,     INVEST,  ,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
AL, 94, 2016090912,   , BEST,   0, 122N,  407W,  25, 1010, WV,   0,    ,    0,    0,    0,    0, 1012,  150,  90,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
AL, 94, 2016090918,   , BEST,   0, 123N,  420W,  30, 1010, WV,   0,    ,    0,    0,    0,    0, 1012,  200, 150,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
AL, 94, 2016091000,   , BEST,   0, 124N,  432W,  25, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,  200, 150,  40,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
AL, 94, 2016091006,   , BEST,   0, 130N,  447W,  25, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,  200, 150,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
AL, 94, 2016091012,   , BEST,   0, 132N,  450W,  25, 1010, DB,   0,    ,    0,    0,    0,    0, 1012,  200, 150,  35,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
AL, 94, 2016091018,   , BEST,   0, 135N,  454W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 1012,  200, 150,  35,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
AL, 94, 2016091100,   , BEST,   0, 144N,  459W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 1012,  200,  90,  35,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
AL, 94, 2016091106,   , BEST,   0, 156N,  466W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 1012,  200,  90,  35,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
AL, 94, 2016091112,   , BEST,   0, 168N,  471W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 1012,  200,  90,  35,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
AL, 94, 2016091118,   , BEST,   0, 182N,  476W,  30, 1008, DB,   0,    ,    0,    0,    0,    0, 1012,  200,  90,  35,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
AL, 94, 2016091200,   , BEST,   0, 198N,  483W,  35, 1007, DB,  34, NEQ,  120,    0,    0,  120, 1012,  180,  60,  40,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
AL, 94, 2016091206,   , BEST,   0, 208N,  493W,  35, 1007, DB,  34, NEQ,  120,    0,    0,  120, 1011,  180,  60,  45,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
AL, 94, 2016091212,   , BEST,   0, 214N,  500W,  35, 1007, TS,  34, NEQ,  120,    0,    0,  120, 1012,  180,  60,  45,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 020, 
