WP, 15, 2012081800,   , BEST,   0, 197N, 1250E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1009,  225,  45,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 15, 2012082512,   , BEST,   0, 219N, 1172E,  70,  970, TY,  50, NEQ,   50,   50,   50,   50, 1004,  180,  25,   0,  20,   W,   0,    ,   0,   0,     TEMBIN, D, 
WP, 15, 2012082512,   , BEST,   0, 219N, 1172E,  70,  970, TY,  64, NEQ,   35,   35,   35,   35, 1004,  180,  25,   0,  20,   W,   0,    ,   0,   0,     TEMBIN, D, 
WP, 15, 2012082518,   , BEST,   0, 214N, 1167E,  75,  967, TY,  34, NEQ,  120,  115,  115,  110, 1004,  180,  15,   0,  20,   W,   0,    ,   0,   0,     TEMBIN, D, 
WP, 15, 2012082518,   , BEST,   0, 214N, 1167E,  75,  967, TY,  50, NEQ,   50,   50,   50,   50, 1004,  180,  15,   0,  20,   W,   0,    ,   0,   0,     TEMBIN, D, 
WP, 15, 2012082518,   , BEST,   0, 214N, 1167E,  75,  967, TY,  64, NEQ,   35,   35,   35,   35, 1004,  180,  15,   0,  20,   W,   0,    ,   0,   0,     TEMBIN, D, 
WP, 15, 2012082600,   , BEST,   0, 210N, 1168E,  85,  959, TY,  34, NEQ,  140,  130,  130,  135, 1003,  185,  15,   0,  20,   W,   0,    ,   0,   0,     TEMBIN, D, 
WP, 15, 2012082600,   , BEST,   0, 210N, 1168E,  85,  959, TY,  50, NEQ,   55,   65,   65,   55, 1003,  185,  15,   0,  20,   W,   0,    ,   0,   0,     TEMBIN, D, 
WP, 15, 2012082600,   , BEST,   0, 210N, 1168E,  85,  959, TY,  64, NEQ,   35,   35,   35,   35, 1003,  185,  15,   0,  20,   W,   0,    ,   0,   0,     TEMBIN, D, 
WP, 15, 2012082606,   , BEST,   0, 209N, 1167E, 100,  948, TY,  34, NEQ,  140,  130,  130,  135, 1003,  185,  15,   0,  15,   W,   0,    ,   0,   0,     TEMBIN, D, 
WP, 15, 2012082606,   , BEST,   0, 209N, 1167E, 100,  948, TY,  50, NEQ,   55,   65,   65,   55, 1003,  185,  15,   0,  15,   W,   0,    ,   0,   0,     TEMBIN, D, 
WP, 15, 2012082606,   , BEST,   0, 209N, 1167E, 100,  948, TY,  64, NEQ,   35,   35,   35,   35, 1003,  185,  15,   0,  15,   W,   0,    ,   0,   0,     TEMBIN, D, 
WP, 15, 2012082612,   , BEST,   0, 206N, 1171E,  90,  956, TY,  34, NEQ,  140,  130,  130,  135, 1001,  185,  20,   0,  15,   W,   0,    ,   0,   0,     TEMBIN, D, 
WP, 15, 2012082612,   , BEST,   0, 206N, 1171E,  90,  956, TY,  50, NEQ,   55,   65,   65,   55, 1001,  185,  20,   0,  15,   W,   0,    ,   0,   0,     TEMBIN, D, 
WP, 15, 2012082612,   , BEST,   0, 206N, 1171E,  90,  956, TY,  64, NEQ,   35,   35,   35,   35, 1001,  185,  20,   0,  15,   W,   0,    ,   0,   0,     TEMBIN, D, 
WP, 15, 2012082618,   , BEST,   0, 205N, 1176E,  85,  959, TY,  34, NEQ,  130,  130,  135,  125, 1000,  175,  20,   0,   0,   W,   0,    ,   0,   0,     TEMBIN, D, 
WP, 15, 2012082618,   , BEST,   0, 205N, 1176E,  85,  959, TY,  50, NEQ,   60,   65,   65,   60, 1000,  175,  20,   0,   0,   W,   0,    ,   0,   0,     TEMBIN, D, 
WP, 15, 2012082618,   , BEST,   0, 205N, 1176E,  85,  959, TY,  64, NEQ,   35,   35,   35,   35, 1000,  175,  20,   0,   0,   W,   0,    ,   0,   0,     TEMBIN, D, 
WP, 15, 2012082700,   , BEST,   0, 205N, 1181E,  75,  967, TY,  34, NEQ,  135,  130,  135,  120, 1001,  180,  20,   0,   0,   W,   0,    ,   0,   0,     TEMBIN, D, 
WP, 15, 2012082700,   , BEST,   0, 205N, 1181E,  75,  967, TY,  50, NEQ,   65,   65,   65,   65, 1001,  180,  20,   0,   0,   W,   0,    ,   0,   0,     TEMBIN, D, 
WP, 15, 2012082700,   , BEST,   0, 205N, 1181E,  75,  967, TY,  64, NEQ,   35,   35,   35,   35, 1001,  180,  20,   0,   0,   W,   0,    ,   0,   0,     TEMBIN, D, 
WP, 15, 2012082706,   , BEST,   0, 207N, 1187E,  65,  974, TY,  34, NEQ,  120,  135,  135,  120, 1001,  180,  30,   0,   0,   W,   0,    ,   0,   0,     TEMBIN, D, 
WP, 15, 2012082706,   , BEST,   0, 207N, 1187E,  65,  974, TY,  50, NEQ,   50,   50,   50,   50, 1001,  180,  30,   0,   0,   W,   0,    ,   0,   0,     TEMBIN, D, 
WP, 15, 2012082712,   , BEST,   0, 213N, 1200E,  65,  974, TY,  34, NEQ,  120,  135,  135,  120, 1001,  180,  30,   0,   0,   W,   0,    ,   0,   0,     TEMBIN, D, 
WP, 15, 2012082712,   , BEST,   0, 213N, 1200E,  65,  974, TY,  50, NEQ,   50,   50,   50,   50, 1001,  180,  30,   0,   0,   W,   0,    ,   0,   0,     TEMBIN, D, 
WP, 15, 2012082718,   , BEST,   0, 219N, 1209E,  55,  982, TS,  34, NEQ,  120,  135,  135,  120, 1001,  180,  25,   0,   0,   W,   0,    ,   0,   0,     TEMBIN, M, 
WP, 15, 2012082718,   , BEST,   0, 219N, 1209E,  55,  982, TS,  50, NEQ,   40,   40,   40,   40, 1001,  180,  25,   0,   0,   W,   0,    ,   0,   0,     TEMBIN, M, 
WP, 15, 2012082800,   , BEST,   0, 229N, 1220E,  55,  982, TS,  34, NEQ,  120,  135,  135,  120, 1001,  180,  25,   0,   0,   W,   0,    ,   0,   0,     TEMBIN, M, 
WP, 15, 2012082800,   , BEST,   0, 229N, 1220E,  55,  982, TS,  50, NEQ,   40,   40,   40,   40, 1001,  180,  25,   0,   0,   W,   0,    ,   0,   0,     TEMBIN, M, 
WP, 15, 2012082806,   , BEST,   0, 241N, 1228E,  50,  985, TS,  34, NEQ,  120,  135,  135,  120, 1002,  180,  25,   0,   0,   W,   0,    ,   0,   0,     TEMBIN, M, 
WP, 15, 2012082806,   , BEST,   0, 241N, 1228E,  50,  985, TS,  50, NEQ,   40,   40,   40,   40, 1002,  180,  25,   0,   0,   W,   0,    ,   0,   0,     TEMBIN, M, 
WP, 15, 2012082812,   , BEST,   0, 254N, 1235E,  50,  985, TS,  34, NEQ,   70,   60,   50,   40, 1002,  180,  25,   0,   0,   W,   0,    ,   0,   0,     TEMBIN, M, 
WP, 15, 2012082818,   , BEST,   0, 266N, 1238E,  50,  985, TS,  34, NEQ,   70,   60,   50,   40, 1002,  180,  25,   0,   0,   W,   0,    ,   0,   0,     TEMBIN, M, 
WP, 15, 2012082900,   , BEST,   0, 278N, 1240E,  50,  985, TS,  34, NEQ,   70,   60,   50,   40, 1003,  180,  30,   0,   0,   W,   0,    ,   0,   0,     TEMBIN, M, 
WP, 15, 2012082906,   , BEST,   0, 290N, 1242E,  50,  985, TS,  34, NEQ,   70,   80,   50,   40, 1004,  150,  30,   0,   0,   W,   0,    ,   0,   0,     TEMBIN, M, 
WP, 15, 2012082912,   , BEST,   0, 305N, 1247E,  50,  985, TS,  34, NEQ,   70,   80,   50,   40, 1005,  150,  30,   0,   0,   W,   0,    ,   0,   0,     TEMBIN, M, 
WP, 15, 2012082918,   , BEST,   0, 324N, 1253E,  45,  989, TS,  34, NEQ,   65,   55,   45,   60, 1005,  150,  30,   0,   0,   W,   0,    ,   0,   0,     TEMBIN, M, 
WP, 15, 2012083000,   , BEST,   0, 345N, 1265E,  40,  993, TS,  34, NEQ,   65,   55,   45,   60, 1005,  150,  30,   0,   0,   W,   0,    ,   0,   0,     TEMBIN, M, 
WP, 15, 2012083006,   , BEST,   0, 355N, 1276E,  35,  996, TS,  34, NEQ,   65,   55,   45,   60, 1005,  150,  35,   0,   0,   W,   0,    ,   0,   0,     TEMBIN, M, 
WP, 15, 2012083012,   , BEST,   0, 368N, 1285E,  30, 1000, TD,  34, NEQ,    0,    0,    0,    0, 1005,  150,  35,   0,   0,   W,   0,    ,   0,   0,     TEMBIN, M, 
