SH, 96, 2019033106,   , BEST,   0, 199S, 1690W,  20, 1007, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
SH, 96, 2019033112,   , BEST,   0, 206S, 1678W,  25, 1004, SD,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
SH, 96, 2019033118,   , BEST,   0, 214S, 1666W,  25, 1004, SD,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
SH, 96, 2019040100,   , BEST,   0, 222S, 1649W,  30, 1000, SD,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
SH, 96, 2019040106,   , BEST,   0, 226S, 1629W,  40,  993, SS,  34, NEQ,    0,   55,   90,   50, 1008,  185,  50,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
SH, 96, 2019040112,   , BEST,   0, 237S, 1608W,  45,  989, SS,  34, NEQ,   40,  150,  160,   80, 1007,  170,  50,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
