EP, 92, 2013092312,   , BEST,   0, 138N,  928W,  15, 1009, DB,   0,    ,    0,    0,    0,    0, 
EP, 92, 2013092318,   , BEST,   0, 142N,  935W,  15, 1009, DB,   0,    ,    0,    0,    0,    0, 
EP, 92, 2013092400,   , BEST,   0, 144N,  939W,  15, 1009, DB,   0,    ,    0,    0,    0,    0, 
EP, 92, 2013092406,   , BEST,   0, 147N,  944W,  15, 1009, DB,   0,    ,    0,    0,    0,    0, 
EP, 92, 2013092412,   , BEST,   0, 148N,  950W,  20, 1009, DB,   0,    ,    0,    0,    0,    0, 1012,  150,  70,   0,   0,   E,   0,    ,   0,   0,     INVEST, S, 
EP, 92, 2013092418,   , BEST,   0, 149N,  957W,  20, 1009, DB,   0,    ,    0,    0,    0,    0, 
EP, 92, 2013092500,   , BEST,   0, 149N,  965W,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1009,  100,  70,   0,   0,   E,   0,    ,   0,   0,     INVEST, S, 
EP, 92, 2013092506,   , BEST,   0, 150N,  973W,  20, 1006, LO,   0,    ,    0,    0,    0,    0, 1009,  100,  60,   0,   0,   E,   0,    ,   0,   0,     INVEST, M, 
EP, 92, 2013092512,   , BEST,   0, 153N,  982W,  25, 1007, LO,   0,    ,    0,    0,    0,    0, 1009,  120,  50,   0,   0,   E,   0,    ,   0,   0,     INVEST, M, 
EP, 92, 2013092518,   , BEST,   0, 158N,  994W,  25, 1007, LO,   0,    ,    0,    0,    0,    0, 1009,  120,  50,   0,   0,   E,   0,    ,   0,   0,     INVEST, M, 
EP, 92, 2013092600,   , BEST,   0, 161N, 1001W,  25, 1006, LO,   0,    ,    0,    0,    0,    0, 1007,   90,  50,   0,   0,   E,   0,    ,   0,   0,     INVEST, M, 
EP, 92, 2013092606,   , BEST,   0, 163N, 1006W,  25, 1006, LO,   0,    ,    0,    0,    0,    0, 1007,   90,  50,   0,   0, 
EP, 92, 2013092612,   , BEST,   0, 166N, 1016W,  25, 1006, LO,   0,    ,    0,    0,    0,    0, 1007,   90,  50,   0,   0,   E,   0,    ,   0,   0,     INVEST, M, 
EP, 92, 2013092618,   , BEST,   0, 169N, 1026W,  25, 1007, LO,   0,    ,    0,    0,    0,    0, 1009,   90,  50,   0,   0,   E,   0,    ,   0,   0,     INVEST, M, 
EP, 92, 2013092700,   , BEST,   0, 171N, 1036W,  25, 1007, LO,   0,    ,    0,    0,    0,    0, 1009,   90,  50,   0,   0,   E,   0,    ,   0,   0,     INVEST, M, 
EP, 92, 2013092706,   , BEST,   0, 172N, 1042W,  25, 1007, LO,   0,    ,    0,    0,    0,    0, 1011,  100,  50,   0,   0, 
EP, 92, 2013092712,   , BEST,   0, 174N, 1048W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 1011,  100,  50,   0,   0,   E,   0,    ,   0,   0,     INVEST, M, 
EP, 92, 2013092718,   , BEST,   0, 178N, 1057W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 1011,  100,  50,   0,   0,   E,   0,    ,   0,   0,     INVEST, M, 
EP, 92, 2013092800,   , BEST,   0, 181N, 1064W,  20, 1008, LO,   0,    ,    0,    0,    0,    0, 1009,  120,  50,   0,   0,   E,   0,    ,   0,   0,     INVEST, M, 
EP, 92, 2013092812,   , BEST,   0, 173N, 1070W,  20, 1008, LO,   0,    ,    0,    0,    0,    0, 
