WP, 96, 2013122118,   , BEST,   0,  40N, 1122E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 96, 2013122200,   , BEST,   0,  40N, 1120E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 96, 2013122206,   , BEST,   0,  40N, 1118E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 96, 2013122212,   , BEST,   0,  40N, 1116E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
