SH, 02, 2014112106,   , BEST,   0,  63S,  862E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
SH, 02, 2014112112,   , BEST,   0,  66S,  856E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
SH, 02, 2014112118,   , BEST,   0,  68S,  849E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1009,  200,  50,   0,   0, 
SH, 02, 2014112200,   , BEST,   0,  70S,  841E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1009,  200,  50,   0,   0, 
SH, 02, 2014112206,   , BEST,   0,  80S,  832E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1009,  200,  50,   0,   0, 
SH, 02, 2014112212,   , BEST,   0,  89S,  823E,  20, 1006, DB,   0,    ,    0,    0,    0,    0, 1009,  200,  50,   0,   0, 
SH, 02, 2014112218,   , BEST,   0,  94S,  818E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1009,  180,  50,   0,   0, 
SH, 02, 2014112300,   , BEST,   0,  99S,  802E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1009,  180,  50,   0,   0, 
SH, 02, 2014112306,   , BEST,   0,  93S,  785E,  25, 1006, TD,   0,    ,    0,    0,    0,    0, 1009,  180,  50,   0,   0,   S,   0,    ,   0,   0,     INVEST, S, 
SH, 02, 2014112312,   , BEST,   0,  89S,  771E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1009,  190,  50,   0,   0, 
SH, 02, 2014112318,   , BEST,   0,  90S,  753E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1009,  180,  50,   0,   0, 
SH, 02, 2014112400,   , BEST,   0,  96S,  738E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1009,  180,  50,   0,   0, 
SH, 02, 2014112406,   , BEST,   0,  88S,  724E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1009,  180,  50,   0,   0, 
SH, 02, 2014112412,   , BEST,   0,  88S,  718E,  25, 1005, TD,   0,    ,    0,    0,    0,    0, 1007,  220,  50,   0,   0,   S,   0,    ,   0,   0,     INVEST, S, 
SH, 02, 2014112418,   , BEST,   0,  92S,  710E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1007,  210,  50,   0,   0,   S,   0,    ,   0,   0,     INVEST, S, 
SH, 02, 2014112500,   , BEST,   0,  96S,  706E,  25, 1002, TD,   0,    ,    0,    0,    0,    0, 1006,  210,  45,   0,   0,   S,   0,    ,   0,   0,     INVEST, S, 
SH, 02, 2014112506,   , BEST,   0, 100S,  703E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1006,  210,  45,   0,   0,   S,   0,    ,   0,   0,     INVEST, S, 
SH, 02, 2014112512,   , BEST,   0, 104S,  700E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1006,  210,  45,   0,   0,   S,   0,    ,   0,   0,     INVEST, S, 
