WP, 24, 2013100706,   , BEST,   0, 129N, 1355E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 24, 2013100712,   , BEST,   0, 130N, 1349E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 24, 2013100718,   , BEST,   0, 131N, 1341E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 24, 2013100800,   , BEST,   0, 135N, 1333E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 24, 2013100806,   , BEST,   0, 139N, 1324E,  20, 1004, DB,   0,    ,    0,    0,    0,    0, 1010,  185,  20,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 24, 2013100812,   , BEST,   0, 141N, 1316E,  20, 1004, DB,   0,    ,    0,    0,    0,    0, 1010,  185,  20,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 24, 2013100818,   , BEST,   0, 142N, 1308E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1006,  180,  45,   0,   0,   W,   0,    ,   0,   0, TWENTYFOUR, S, 
WP, 24, 2013100900,   , BEST,   0, 143N, 1303E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1006,  180,  45,   0,   0,   W,   0,    ,   0,   0, TWENTYFOUR, S, 
WP, 24, 2013100906,   , BEST,   0, 145N, 1295E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1005,  180,  40,   0,   0,   W,   0,    ,   0,   0, TWENTYFOUR, M, 
WP, 24, 2013100912,   , BEST,   0, 147N, 1291E,  45,  989, TS,  34, NEQ,   30,   30,   30,   30, 1005,  180,  40,   0,   0,   W,   0,    ,   0,   0, TWENTYFOUR, M, 
WP, 24, 2013100918,   , BEST,   0, 148N, 1286E,  55,  982, TS,  34, NEQ,   40,   40,   45,   50, 1005,  200,  20,   0,   0,   W,   0,    ,   0,   0,       NARI, M, 
WP, 24, 2013100918,   , BEST,   0, 148N, 1286E,  55,  982, TS,  50, NEQ,   20,   20,   20,   20, 1005,  200,  20,   0,   0,   W,   0,    ,   0,   0,       NARI, M, 
WP, 24, 2013101000,   , BEST,   0, 151N, 1278E,  60,  978, TS,  34, NEQ,   45,   45,   50,   55, 1005,  205,  20,   0,   0,   W,   0,    ,   0,   0,       NARI, M, 
WP, 24, 2013101000,   , BEST,   0, 151N, 1278E,  60,  978, TS,  50, NEQ,   25,   25,   25,   25, 1005,  205,  20,   0,   0,   W,   0,    ,   0,   0,       NARI, M, 
WP, 24, 2013101006,   , BEST,   0, 155N, 1266E,  65,  974, TY,  34, NEQ,   45,   45,   50,   55, 1006,  210,  20,   0,   0,   W,   0,    ,   0,   0,       NARI, D, 
WP, 24, 2013101006,   , BEST,   0, 155N, 1266E,  65,  974, TY,  50, NEQ,   25,   25,   25,   25, 1006,  210,  20,   0,   0,   W,   0,    ,   0,   0,       NARI, D, 
