AL, 95, 2016091200,   , BEST,   0, 126N,  151W,  15, 1011, WV,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS022,  ,  0,    ,    0,    0,    0,    0, genesis-num, 022, 
AL, 95, 2016091206,   , BEST,   0, 126N,  162W,  15, 1011, WV,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS022,  ,  0,    ,    0,    0,    0,    0, genesis-num, 022, 
AL, 95, 2016091212,   , BEST,   0, 127N,  173W,  20, 1010, LO,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS022,  ,  0,    ,    0,    0,    0,    0, genesis-num, 022, 
AL, 95, 2016091218,   , BEST,   0, 128N,  184W,  20, 1010, LO,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS022,  ,  0,    ,    0,    0,    0,    0, genesis-num, 022, 
AL, 95, 2016091300,   , BEST,   0, 128N,  194W,  20, 1010, LO,   0,    ,    0,    0,    0,    0, 1012,  160,  70,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 022, SPAWNINVEST, al772016 to al952016, 
AL, 95, 2016091306,   , BEST,   0, 130N,  200W,  20, 1010, LO,   0,    ,    0,    0,    0,    0, 1012,  160,  70,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 022, 
AL, 95, 2016091312,   , BEST,   0, 135N,  203W,  25, 1010, LO,   0,    ,    0,    0,    0,    0, 1012,  160,  80,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 022, 
AL, 95, 2016091318,   , BEST,   0, 145N,  211W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 1012,  180,  80,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 022, 
AL, 95, 2016091400,   , BEST,   0, 152N,  223W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 1012,  180,  80,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 022, 
AL, 95, 2016091406,   , BEST,   0, 159N,  235W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 1012,  180,  80,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 022, 
AL, 95, 2016091412,   , BEST,   0, 168N,  244W,  30, 1009, LO,   0,    ,    0,    0,    0,    0, 1013,  180,  60,  40,   0,   L,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 022, 
