SH, 93, 2015040218,   , BEST,   0,  88S,  877E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  170,  45,   0,   0, 
SH, 93, 2015040300,   , BEST,   0,  91S,  881E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  170,  45,   0,   0, 
SH, 93, 2015040306,   , BEST,   0,  95S,  883E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  170,  45,   0,   0, 
SH, 93, 2015040312,   , BEST,   0, 102S,  882E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  170,  45,   0,   0, 
SH, 93, 2015040318,   , BEST,   0, 104S,  877E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  170,  45,   0,   0,   S,   0,    ,   0,   0,     INVEST, S, 
SH, 93, 2015040400,   , BEST,   0, 105S,  871E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  170,  45,   0,   0, 
SH, 93, 2015040406,   , BEST,   0, 106S,  869E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  170,  45,   0,   0, 
SH, 93, 2015040412,   , BEST,   0, 108S,  867E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1007,  175,  45,   0,   0, 
SH, 93, 2015040418,   , BEST,   0, 109S,  865E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1007,  170,  45,   0,   0,   S,   0,    ,   0,   0,     INVEST, S, 
SH, 93, 2015040500,   , BEST,   0, 114S,  864E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1007,  170,  45,   0,   0,   S,   0,    ,   0,   0,     INVEST, S, 
SH, 93, 2015040506,   , BEST,   0, 117S,  870E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1006,  180,  45,   0,   0, 
SH, 93, 2015040512,   , BEST,   0, 121S,  873E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1005,  190,  45,   0,   0, 
SH, 93, 2015040518,   , BEST,   0, 127S,  878E,  35,  996, TS,  34, NEQ,    0,    0,    0,    0, 1005,  190,  45,   0,   0,   S,   0,    ,   0,   0,     INVEST, M, 
