WP, 98, 2015092406,   , BEST,   0, 108N, 1515E,  15, 1010, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 98, 2015092412,   , BEST,   0, 108N, 1504E,  15, 1010, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 98, 2015092418,   , BEST,   0, 108N, 1494E,  15, 1006, DB,   0,    ,    0,    0,    0,    0, 1008,  160,  45,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 98, 2015092500,   , BEST,   0, 110N, 1484E,  15, 1006, DB,   0,    ,    0,    0,    0,    0, 1008,  160,  45,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 98, 2015092506,   , BEST,   0, 128N, 1475E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1008,  160,  45,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 98, 2015092512,   , BEST,   0, 134N, 1476E,  15, 1006, DB,   0,    ,    0,    0,    0,    0, 1008,  160,  45,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 98, 2015092518,   , BEST,   0, 139N, 1472E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  45,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 98, 2015092600,   , BEST,   0, 144N, 1465E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  45,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 98, 2015092606,   , BEST,   0, 151N, 1461E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  45,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 98, 2015092612,   , BEST,   0, 160N, 1451E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  45,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 98, 2015092618,   , BEST,   0, 167N, 1444E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  45,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
