WP, 90, 2017111418,   , BEST,   0,  48N, 1331E,  15, 1006, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 90, 2017111500,   , BEST,   0,  50N, 1322E,  15, 1010, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 90, 2017111506,   , BEST,   0,  53N, 1310E,  15, 1006, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 90, 2017111512,   , BEST,   0,  57N, 1295E,  15, 1006, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
WP, 90, 2017111518,   , BEST,   0,  62N, 1283E,  20, 1006, DB,   0,    ,    0,    0,    0,    0, 1008,  170,  55,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 90, 2017111600,   , BEST,   0,  68N, 1270E,  20, 1006, DB,   0,    ,    0,    0,    0,    0, 1008,  170,  55,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 90, 2017111606,   , BEST,   0,  71N, 1258E,  15, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  170,  55,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 90, 2017111612,   , BEST,   0,  70N, 1235E,  15, 1006, DB,   0,    ,    0,    0,    0,    0, 1008,  170,  55,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 90, 2017111618,   , BEST,   0,  77N, 1218E,  20, 1006, DB,   0,    ,    0,    0,    0,    0, 1008,  170,  55,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 90, 2017111700,   , BEST,   0,  87N, 1207E,  20, 1005, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  55,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 90, 2017111706,   , BEST,   0,  92N, 1194E,  20, 1006, DB,   0,    ,    0,    0,    0,    0, 1008,  180,  55,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 90, 2017111712,   , BEST,   0, 102N, 1181E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1008,  180,  55,   0,   0,    ,   0,    ,   0,   0,     INVEST,  , 
