AL, 09, 2018090218,   , BEST,   0, 116N,  164W,  20,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS021,  ,  0,    ,    0,    0,    0,    0, genesis-num, 021, 
AL, 09, 2018090300,   , BEST,   0, 114N,  170W,  20, 1008, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS021,  ,  0,    ,    0,    0,    0,    0, genesis-num, 021, 
AL, 09, 2018090306,   , BEST,   0, 112N,  175W,  20, 1007, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS021,  ,  0,    ,    0,    0,    0,    0, genesis-num, 021, 
AL, 09, 2018090312,   , BEST,   0, 110N,  180W,  25, 1006, LO,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS021,  ,  0,    ,    0,    0,    0,    0, genesis-num, 021, 
AL, 09, 2018090318,   , BEST,   0, 108N,  185W,  25, 1005, LO,   0,    ,    0,    0,    0,    0, 1009,  230,  80,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 021, SPAWNINVEST, al742018 to al922018, 
AL, 09, 2018090400,   , BEST,   0, 105N,  200W,  25, 1005, LO,   0,    ,    0,    0,    0,    0, 1009,  230,  80,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 021, 
AL, 09, 2018090406,   , BEST,   0, 104N,  214W,  25, 1007, LO,   0,    ,    0,    0,    0,    0, 1009,  230,  80,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 021, 
AL, 09, 2018090412,   , BEST,   0, 102N,  230W,  25, 1007, LO,   0,    ,    0,    0,    0,    0, 1009,  240,  80,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 021, 
AL, 09, 2018090418,   , BEST,   0, 105N,  243W,  25, 1007, LO,   0,    ,    0,    0,    0,    0, 1009,  240,  80,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 021, 
AL, 09, 2018090500,   , BEST,   0, 109N,  253W,  25, 1007, LO,   0,    ,    0,    0,    0,    0, 1009,  240,  80,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 021, 
