EP, 08, 2015072512,   , BEST,   0,  90N, 1139W,  25, 1008, DB,   0,    ,    0,    0,    0,    0, 1010,  150,  80,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 012, SPAWNINVEST, ep762015 to ep902015, 
EP, 08, 2015072518,   , BEST,   0,  98N, 1148W,  25, 1008, DB,   0,    ,    0,    0,    0,    0, 1010,  150,  80,   0,   0,    ,   0,    ,   0,   0,     INVEST,  ,  0,    ,    0,    0,    0,    0, genesis-num, 012, 
EP, 08, 2015072600,   , BEST,   0, 104N, 1159W,  25, 1008, DB,   0,    ,    0,    0,    0,    0, 1010,  150,  80,   0,   0,    ,   0,    ,   0,   0,     INVEST,  ,  0,    ,    0,    0,    0,    0, genesis-num, 012, 
EP, 08, 2015072606,   , BEST,   0, 110N, 1171W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 1010,  150,  70,   0,   0,    ,   0,    ,   0,   0,     INVEST,  ,  0,    ,    0,    0,    0,    0, genesis-num, 012, 
EP, 08, 2015072612,   , BEST,   0, 120N, 1182W,  30, 1007, LO,   0,    ,    0,    0,    0,    0, 1011,  150,  60,   0,   0,   E,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 012, 
EP, 08, 2015072618,   , BEST,   0, 130N, 1195W,  30, 1007, LO,   0,    ,    0,    0,    0,    0, 1011,  150,  60,   0,   0,   E,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 012, 
EP, 08, 2015072700,   , BEST,   0, 138N, 1210W,  30, 1007, LO,   0,    ,    0,    0,    0,    0, 1011,  150,  60,   0,   0,   E,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 012, 
EP, 08, 2015072706,   , BEST,   0, 144N, 1225W,  30, 1007, LO,   0,    ,    0,    0,    0,    0, 1011,  150,  60,   0,   0,   E,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 012, 
EP, 08, 2015072712,   , BEST,   0, 150N, 1239W,  30, 1007, LO,   0,    ,    0,    0,    0,    0, 1011,  150,  60,  40,   0,   E,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 012, 
EP, 08, 2015072718,   , BEST,   0, 154N, 1253W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1011,  150,  35,  40,   0,   E,   0,    ,   0,   0,      EIGHT, M,  0,    ,    0,    0,    0,    0, genesis-num, 012, TRANSITIONED, epB02015 to ep082015, 
EP, 08, 2015072800,   , BEST,   0, 158N, 1263W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1011,  150,  35,  40,   0,   E,   0,    ,   0,   0,      EIGHT, M,  0,    ,    0,    0,    0,    0, genesis-num, 012, 
EP, 08, 2015072806,   , BEST,   0, 161N, 1274W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1011,  150,  35,  40,   0,   E,   0,    ,   0,   0,      EIGHT, M,  0,    ,    0,    0,    0,    0, genesis-num, 012, 
EP, 08, 2015072812,   , BEST,   0, 163N, 1285W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1009,  120,  40,  40,   0,   E,   0,    ,   0,   0,      EIGHT, M,  0,    ,    0,    0,    0,    0, genesis-num, 012, 
EP, 08, 2015072818,   , BEST,   0, 165N, 1296W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1009,  120,  40,  40,   0,   E,   0,    ,   0,   0,      EIGHT, M,  0,    ,    0,    0,    0,    0, genesis-num, 012, 
EP, 08, 2015072900,   , BEST,   0, 167N, 1307W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1009,  120,  40,  40,   0,   E,   0,    ,   0,   0,      EIGHT, M,  0,    ,    0,    0,    0,    0, genesis-num, 012, 
EP, 08, 2015072906,   , BEST,   0, 169N, 1319W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1009,  120,  40,  40,   0,   E,   0,    ,   0,   0,      EIGHT, M,  0,    ,    0,    0,    0,    0, genesis-num, 012, 
EP, 08, 2015072912,   , BEST,   0, 169N, 1332W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1009,  120,  40,  40,   0,   E,   0,    ,   0,   0,      EIGHT, M,  0,    ,    0,    0,    0,    0, genesis-num, 012, 
EP, 08, 2015072918,   , BEST,   0, 167N, 1349W,  30, 1007, TD,   0,    ,    0,    0,    0,    0, 1009,  120,  40,  40,   0,   E,   0,    ,   0,   0,      EIGHT, M,  0,    ,    0,    0,    0,    0, genesis-num, 012, 
