WP, 21, 2015092006,   , BEST,   0, 142N, 1474E,  20, 1002, DB,   0,    ,    0,    0,    0,    0, 1003,  240,  65,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 21, 2015092012,   , BEST,   0, 148N, 1467E,  20, 1002, DB,   0,    ,    0,    0,    0,    0, 1003,  240,  65,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 21, 2015092018,   , BEST,   0, 152N, 1456E,  20, 1002, DB,   0,    ,    0,    0,    0,    0, 1004,  240,  65,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 21, 2015092100,   , BEST,   0, 154N, 1442E,  20, 1002, DB,   0,    ,    0,    0,    0,    0, 1004,  240,  55,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 21, 2015092106,   , BEST,   0, 155N, 1436E,  20, 1002, DB,   0,    ,    0,    0,    0,    0, 1004,  240,  55,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 21, 2015092112,   , BEST,   0, 158N, 1428E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  240,  55,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 21, 2015092118,   , BEST,   0, 162N, 1421E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1008,  225,  55,   0,   0,   W,   0,    ,   0,   0,  TWENTYONE, S,  0,    ,    0,    0,    0,    0, TRANSITIONED, wpE72015 to wp212015, 
WP, 21, 2015092200,   , BEST,   0, 167N, 1415E,  25, 1000, TD,   0,    ,    0,    0,    0,    0, 1007,  240,  55,   0,   0,   W,   0,    ,   0,   0,  TWENTYONE, S, 
WP, 21, 2015092206,   , BEST,   0, 173N, 1407E,  25, 1000, TD,   0,    ,    0,    0,    0,    0, 1007,  240,  50,   0,   0,   W,   0,    ,   0,   0,  TWENTYONE, S, 
WP, 21, 2015092212,   , BEST,   0, 174N, 1396E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1005,  260,  50,   0,   0,   W,   0,    ,   0,   0,  TWENTYONE, S, 
WP, 21, 2015092218,   , BEST,   0, 174N, 1380E,  35,  996, TS,   0,    ,    0,    0,    0,    0, 1005,  260,  45,   0,   0,   W,   0,    ,   0,   0,  TWENTYONE, S, 
WP, 21, 2015092300,   , BEST,   0, 178N, 1368E,  40,  993, TS,  34, NEQ,   45,   80,  100,   90, 1007,  260,  40,   0,   0,   W,   0,    ,   0,   0,     DUJUAN, S, 
WP, 21, 2015092306,   , BEST,   0, 182N, 1357E,  40,  993, TS,  34, NEQ,   45,   80,  100,   90, 1005,  260,  40,   0,   0,   W,   0,    ,   0,   0,     DUJUAN, M, 
WP, 21, 2015092312,   , BEST,   0, 183N, 1345E,  45,  989, TS,  34, NEQ,   50,   95,  135,   40, 1005,  260,  40,   0,   0,   W,   0,    ,   0,   0,     DUJUAN, M, 
WP, 21, 2015092318,   , BEST,   0, 185N, 1337E,  45,  989, TS,  34, NEQ,   50,   95,  135,   40, 1002,  260,  40,   0,   0,   W,   0,    ,   0,   0,     DUJUAN, M, 
