AL, 99, 2013101606,   , BEST,   0, 305N,  656W,  20, 1012, LO,   0,    ,    0,    0,    0,    0, 
AL, 99, 2013101612,   , BEST,   0, 309N,  652W,  20, 1012, LO,   0,    ,    0,    0,    0,    0, 
AL, 99, 2013101618,   , BEST,   0, 315N,  649W,  25, 1010, LO,   0,    ,    0,    0,    0,    0, 
AL, 99, 2013101700,   , BEST,   0, 322N,  647W,  30, 1009, LO,   0,    ,    0,    0,    0,    0, 
AL, 99, 2013101706,   , BEST,   0, 337N,  642W,  30, 1008, LO,   0,    ,    0,    0,    0,    0, 1013,  110,  50,   0,   0,   L,   0,    ,   0,   0,     INVEST, M, 
AL, 99, 2013101712,   , BEST,   0, 357N,  631W,  30, 1008, LO,   0,    ,    0,    0,    0,    0, 
